pH,Turbidity,Temperature,Conductivity,Label,source,Severity,Water_Source_Type,Solids,Road_Accessibility,Hardness,Priority_Level,Soil_Type,Report_ID,Trihalomethanes,pH,Longitude,Organic_carbon,Repair_Team_Availability,Population_Density,Distance_to_TreatmentPlant,Failure_Risk_Score,Season,Latitude,Population_Impacted,Elevation,Report_Type,Report_Language,Sulfate,Local_Authority_Responsiveness,Potability,Chloramines,ph,Infrastructure_Age,Historical_Issue_Frequency,Report_Year,Report_Month,Report_Day,Hour_of_Day,Issue_Frequency_per_Year,Distance_vs_Response,Temp_Elevation_Index
0.3383988809300938,0.018257152109963093,-0.8992551958206395,-0.6642516207339315,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.8992700366989849
-0.2903891075893109,-0.11702416619379263,-0.4897731526172607,-0.7583004501374564,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.4897812355994982
0.4613198410917818,-0.12712429096937955,-0.8176636435903755,-0.7533399558366469,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.817677137920704
-0.2383840859824427,0.27600262956736304,-0.5841555141451418,-0.41524438390861007,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.5841651547688052
0.0878292313697294,-0.11586239431452854,0.06695480520641614,-0.2782717740473835,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.06695591019654945
0.38567617329997367,0.02087914535017134,0.3211330727946811,-0.25441103758565276,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.3211383726215692
0.5085971334616617,0.17640379849370044,-0.5845563142493647,-0.31607912841467306,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.5845659614876416
-0.00672535337003037,0.2859032203622058,-1.3271444804152284,-0.2837178868737523,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-1.327166382974004
-0.266750461404371,0.10820002609815134,-0.09456068951686052,-0.17675642475748454,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.09456225010132631
-0.06818583345087438,-0.04678611430011007,-1.0789309081033078,-0.34914631920521283,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-1.0789487142638112
0.3383988809300938,0.154594546266102,0.02255119406710435,-0.8037078443606057,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.022551566241242736
0.38567617329997367,0.11663842478114618,0.5452475937635671,-0.09069287855407757,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.5452565922694915
-0.24311181521943062,-0.05563351349327528,-0.5865813871832664,-0.22244509728866804,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.5865910678423799
-0.11073539658376678,0.24056331752185006,-0.06327675819704308,-0.73734427509063,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.06327780248644486
0.007457834340933342,-0.10849327495124254,0.5578525443342979,-0.6054669738968862,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.5578617508663075
-0.14855723047967084,0.02945933432057331,-0.9628458417597472,-0.6652222840613722,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.9628617321077477
0.27693840084924976,0.22628768265382285,-0.6625694588182001,-0.5269998957112538,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.6625803935481626
0.3053047762711776,0.14560306342698207,0.2610844091486925,-0.06651710698667032,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.2610887179611098
-0.26202273216738264,0.15804334907340326,-0.9753380229871885,-0.45895521528504096,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.9753541195001829
0.3242156932191301,-0.0322567459578626,-1.0381073532494696,-0.1999261332894161,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-1.0381244856775174
-0.328210941485215,-0.02715354824620723,0.053211417477287054,-0.8116365456817481,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.05321229565311193
0.31948796398214213,0.19941251759973114,-1.4888742386200808,-0.6593594085591419,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-1.4888988102895575
0.01691329281490957,-0.17777721115116094,-0.32934138609755487,-0.24490919100853148,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,-0.32934682139052607
0.5180525919356384,-0.0951968575471885,0.5246503951292197,-0.3809952604099091,1.7873999831249072,-0.14790916800838805,0.43208345313517665,0.0030981255441525552,-0.4444979600221972,0.06805253810256828,0.037317134609020516,0.41620281451721053,0.4643694359866896,RPT_00001,0.008256738563882851,0.007246379120324847,0.002312936140450575,-0.3781619015018409,-0.004616468520077284,0.010372604201132797,0.0161353854018876,-0.016345674696010257,-0.3705241363166782,0.005443563213531451,-0.008764341651546081,-0.016503250124790685,0.4637765746262446,0.3548952467447153,0.1103119107804573,0.007275090073164927,-0.5519377198009932,-0.21488828715323094,-0.011254254522026108,0.0054853364310452615,0.0047282855992786515,0.0,-0.5205656527948019,0.509234596310806,-0.4923489610619654,0.004702490854875745,0.15041129670348233,0.5246590537088134
